,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DC,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
9/1/1969,0.255184123,0.7505370002,0.0258075976,-0.1616594329,0.0969497129,0.3784372112,1.4088853994,-0.3247340902,0.546364946,0.7060837306,-0.6918128998,0.9331546899,-0.2102593393,0.1096977996,0.1743164175,0.0661003432,0.5312762388,0.1202947872,0.5182311572,0.0459813084,0.4607602862,-0.137945759,0.0837666954,0.3139719292,0.3640822279,-0.3701093335,0.1779299136,0.1439326962,0.4277061048,-1.1982028997,-0.3601535006,0.1460662848,0.0003360373,0.1999286409,0.4014033281,0.1733951005,0.2433188876,-0.0330400435,0.0198556001,-0.6879152351,0.3425127631,0.0867628195,0.1680118345,-0.2773377174,0.1901636081,0.6528623771,0.3343441951,0.0146401733,0.324329453,0.0121234266,1.4310794209
10/1/1969,0.3360870071,0.953272301,1.0833395194,-0.2156127665,0.3442153189,0.1578624901,-0.0287439362,-0.4302405347,0.4553819227,0.6953909752,0.6218443349,0.6458794573,-0.1315717387,0.00986284,0.109506765,0.2714636326,0.7652495518,0.7623301473,-0.10832274,0.2941033406,0.3292233874,0.7295579062,0.4206103915,0.4750630207,-0.0491456199,0.3789921368,-0.1637297858,0.4009579397,0.6768972809,0.5938846687,0.6692351078,0.4230390903,0.1607375222,0.4737828127,0.4918603243,0.4833143531,0.4879639704,0.0258516554,0.2332949339,0.7576933986,0.3861135522,-0.2134283373,-0.0150899462,0.0545385595,0.5585313104,0.7952114517,0.5144762716,-0.1536096447,0.1571898675,0.0875170204,-1.1699615817
11/1/1969,0.2804093573,0.5024237701,0.6295443409,-0.0474804379,0.0862395958,0.5383035956,0.312133568,0.3683796332,-0.0287582633,0.3678771706,0.2769825535,0.4318818644,0.4125793922,-0.0285446455,-0.5063257641,0.0572663863,0.0410905075,-1.3865904892,-0.1847880326,-0.1056521522,0.2922053543,-0.658294684,-0.0947054756,0.4264952235,0.0175890026,0.1529850668,-0.1349828942,0.4432894208,0.4998084667,0.0416134977,-0.0273071983,0.1281633341,-0.0069919629,0.3048069368,-0.013792121,-0.2808752171,0.3378002803,0.409921287,-0.234050347,-0.4997478171,0.3175815557,0.0217313555,-0.006881555,0.0144037344,0.325832887,0.1905049079,0.0351100079,-0.0967743417,0.1005732499,-0.3221363533,-0.0878033763
12/1/1969,0.0317120325,0.7413337883,0.8423115903,0.1895541832,0.18455727,0.7938319085,0.0912590406,0.0631588233,-0.1309593927,0.441628297,0.0369922093,0.4013782399,0.3247670711,-0.0827750044,-0.240351964,0.2080655664,-0.1662414014,0.0061762294,-0.3965906065,0.750098819,-0.2122072778,0.1802037985,-0.2473492542,0.268883736,0.0168750931,-0.0266127334,0.0637295128,0.3673346546,0.5351721902,0.3659691008,0.1060497768,0.0522728083,-0.1376653521,0.0812822277,0.6255514715,0.110882168,0.1929410294,0.2997494586,-0.040216515,0.3646788437,0.3198946351,0.1718059709,0.2134715634,0.2198074652,0.1961281908,0.186300305,-0.154309666,0.1487524626,-0.1309941581,0.7738085205,1.3809893148
1/1/1970,-0.1969670392,1.4991789679,0.4311814685,0.0254406249,-0.1968648182,0.0119435088,0.1329866006,-0.3477983978,-0.4548579301,0.6723225591,0.2398570286,1.0857402177,0.0267106334,0.0200739413,-0.3613327467,0.1971269002,0.0310572535,-0.5549350025,0.6660663816,-0.0054710339,3.7515321344,-0.2719139391,-1.5471345743,0.3252662567,0.3864154208,-0.1144291219,0.6372700345,0.2422405754,0.6112868791,0.1142708557,0.0098520456,0.2032902819,-0.0333216401,0.1768134133,0.4952994189,-0.0437875592,-0.0178393591,0.2030572754,-0.60943479,0.5467497169,0.2154905186,0.3558065959,0.4653803922,0.0107080545,0.411443957,0.3849513627,3.5311963388,0.1163518919,0.4213504514,0.2684829247,-1.0556591035
2/1/1970,0.1079857941,0.6130743838,0.6351995283,0.0600963649,0.0003498911,0.3098740755,0.171124069,-0.2878419829,0.096396693,0.2799255416,-0.0807531476,0.4187794878,0.2381341687,0.050352497,0.0435641208,0.1589675691,-0.4985040776,1.8661576708,-0.1766981525,0.2799792368,0.2404698817,0.4395404454,-0.6641733585,-0.0592039997,0.04912031,-0.0534469673,-0.3806273326,0.0669557654,0.0978095186,-0.0914582911,-0.0078714748,0.151189563,0.1118226309,0.3428105372,0.239872378,-0.0586112619,0.3262823393,-0.4678763259,0.3177875976,-0.0542254991,0.2071435958,0.0139793747,0.2223570579,-0.0974938413,0.5221371201,0.0264085347,0.3896705942,-1.0381664513,-0.4560190114,-0.1880145904,0.2418715252
3/1/1970,-0.1980030544,1.2621856568,0.216888517,-0.5938751145,-0.0188103005,0.6462167404,-0.2303987922,1.1656412398,-0.343818799,0.1360444155,0.2081652339,0.2067591736,0.1218686439,-0.0523890588,0.0034126182,-0.2682061227,-0.0387348125,0.1184142515,-0.2098032175,0.0503448041,0.438660664,-0.0753495675,0.2933943314,0.2201000014,-0.0737150303,-0.1148555252,-0.4355767361,-0.0094948338,-0.0211587746,-0.5209849927,0.5575158568,0.1285698874,-0.1357274335,0.1745655849,0.1423392253,0.2389909252,-0.1176198299,-0.3040173771,0.0786446285,0.0722551308,0.1092715305,0.3316318985,0.0954121832,-0.1840859542,-0.4029334404,0.0501421046,0.0828518424,-0.9124605335,0.277592521,0.3185661603,0.5499758213
4/1/1970,0.4602519091,-0.3280149157,0.1652031187,0.750202505,-0.3650626916,-0.6270187224,-0.1889173544,-0.4424292088,-0.7499926668,0.1594760051,-0.267011183,0.1653081713,0.0448703617,-0.6771769178,-0.6395868758,-0.4800354143,-0.8736569538,0.2211989788,-0.5826081567,0.0069963653,-0.301972165,-0.1552149992,0.2672162654,-0.6566896852,0.0267156603,-0.9651850551,0.7059446331,-0.0112647476,-0.4115575114,0.1023239081,0.1441152094,-0.8772947557,-0.0187179248,-0.0794913763,-0.299651347,-0.7799268769,-0.203254037,-0.1595167345,-0.3314619386,-1.3239750512,0.1242851304,-0.2323403424,3.55471286948441E-005,0.1498948105,-0.282860794,0.4211966941,-0.0903346393,-0.9691596048,-0.9705058047,-1.046210079,-1.0462615129
5/1/1970,-0.3883585006,0.4704060311,0.179723694,-0.1162068964,-0.1803643657,0.4540046914,-0.1910131559,0.855971074,0.1192288082,-0.0301508509,0.3595296474,0.2487562019,0.2817978253,-0.6606528969,-0.2777632485,-0.2290004316,-0.2470480691,0.1987886599,-0.4913456639,0.0602445022,0.2407236928,-0.2340062572,-0.2817105663,-0.3264735962,0.4012635812,-0.2162946818,-0.3806140928,-0.2595562933,0.2928271554,0.451804245,-0.0294154496,0.2765921035,-0.383784478,0.0150019499,0.4179943741,-0.4543466854,0.0458830821,-0.7676680531,-0.2278335752,-0.6202408037,0.0351032033,0.1807928949,-0.2160008203,-0.071975484,-0.1153963286,-2.0613858313,0.0973423045,-0.6847354121,0.2753675289,-0.1307166406,-0.1607697096
6/1/1970,-0.030018833,1.0821217282,-0.8067224753,-0.3045124132,-0.1427317515,0.2939369242,-0.0549506456,0.5331764166,-0.5515171768,0.0683405369,-0.5066523763,0.3706719044,0.6060552946,0.2314916355,-0.2429128169,-0.0653621447,0.3225596798,0.0691460565,0.1632495011,-0.2899502877,0.1045154982,-0.0663302035,-0.1258871451,-0.3105546363,-0.7573088142,0.5182469087,1.6128346578,0.295298943,0.0143741229,-0.2678317878,-0.1236423039,0.2651597601,-0.1128580065,-0.0395294225,0.7135279013,-0.1488495917,0.4389612924,0.1403791052,-0.2175005085,0.5479446099,0.0347289741,-0.6732705817,-0.1075393981,-0.2182506674,-0.2073050788,1.0142839208,0.5866599472,-0.6279708518,0.2729304014,-0.4513249708,-0.3123961889
7/1/1970,0.3483221464,-1.1637208988,-0.2527826294,-0.0408393688,-0.4123921549,0.3188505744,-0.2937010419,-0.724248457,-0.623335596,-0.2008398279,-0.0305779877,0.7825231947,0.6999389285,0.1471745082,0.0183888866,0.1398331074,-1.0584638571,0.1775972316,-0.0528080426,-0.5803763072,0.1971921267,-1.194531794,-0.6106717276,0.1608913346,0.6552132586,0.2702513445,0.4234662651,-0.0401324386,-0.0507818961,-1.9437645832,-0.0460235153,0.5215475153,-0.2949928424,0.0310012473,1.0008707148,0.3253200594,0.1403064792,-0.1331568357,0.088013226,0.4372086462,0.1743662891,-0.1341700998,0.1395964871,-0.112051323,0.2916795309,-0.7066052967,0.143073015,-0.1194894441,0.0732730589,0.6114823094,0.515991262
8/1/1970,-0.3616989571,0.361104124,0.7486506196,0.0536101954,-0.2204084245,0.3874628698,-0.354219557,-0.4708072504,-0.2222408149,0.0196167104,-0.00690036,0.2715000516,0.090159567,-0.0944613028,0.0462500963,-0.1283069544,-0.4469847144,0.4773230208,0.2895961905,-0.803682831,0.3115653303,-0.174285018,-0.3360575886,-0.4539757511,-0.0331861649,-0.2170894384,0.126723027,0.0967083318,0.2632536864,-0.298669734,-0.2588081023,0.0514483585,-0.2558820246,0.0627624766,-0.1912330097,-0.3912637085,0.0219309554,0.30667335,-0.1067439643,-0.7942763964,-0.0088239915,-0.6370951448,-0.4447643682,0.1175983563,0.0957550127,-0.1406295697,0.3402143662,-0.5658846499,0.4755185071,-0.5316495302,0.5777594292
9/1/1970,-0.1045026328,-0.6544570217,0.4395743081,0.4202365566,-0.0793971499,0.6065728099,-0.0456424301,-0.2687611403,0.2290528656,0.2452025319,0.1135418369,0.5810366234,0.1611859852,0.288053772,0.370545614,-0.1189965527,-0.2078340325,0.2517595708,-0.1536430862,0.819834711,-0.015671391,0.1841645549,0.5000823984,0.0349059694,0.5766812789,-0.3563674331,-0.0322787942,0.848937466,-0.3010601281,1.0405841459,0.1317968051,-0.1548717472,-0.0341004613,0.0287845238,0.2486703147,0.6060789634,-0.2348973974,0.5497308932,-0.0740706621,0.6235132465,-0.0207059089,1.0950417867,0.9882518736,-0.042066718,0.5516129564,0.7847280087,0.1792969094,-0.3358221952,0.6036593128,0.4973302913,0.5524480693
10/1/1970,-0.018900697,-0.3419665557,0.6346186397,0.0239515449,-0.2719833298,0.618938908,-0.8833602754,-0.4186348649,-0.2853231165,0.0584275457,0.0490280093,-0.0562287387,0.7909333875,-0.6054350072,-2.2747396081,-0.1506076926,-0.8046990463,0.0211236285,0.0718738048,0.1411100884,0.0014077801,-0.1496166661,-6.1620996201,-0.3132109808,0.2264846671,-0.6824155902,0.3802938175,-0.6865268877,1.3761874675,-0.140956693,-0.4249945088,0.342812915,-0.8135086688,0.0161977692,0.1673071077,-2.2117011707,-0.4655000314,0.303421776,-0.3097075676,-0.3544079939,0.1354790958,0.5122989631,-0.3175148633,-0.0895324108,0.2677765157,-0.7940143059,0.2692601729,-0.090240956,0.2644691802,-1.0627608541,0.5128405809
11/1/1970,-0.0604808263,0.3437048043,0.2536369496,-0.0888816787,-0.2277412878,0.3545977383,-0.2980319382,0.1154833026,0.2032177474,0.2324030572,0.2687416454,0.0794311281,0.2928067595,-0.2627672038,-0.7452060557,0.1014424918,-0.204918403,0.2001731031,-0.0732487228,0.0995918031,0.0387320259,-0.0693219762,-1.030746664,-0.2146949996,0.3337108499,-0.1660921386,0.1826707156,0.1482519259,0.8707721923,-0.1715499032,-0.0826408969,0.2630199892,-0.0259484139,0.069800578,0.3904520983,-0.3867040061,-0.0904070612,-0.1620289283,-0.1654303718,-0.4476240607,-0.0376459952,-0.2630360482,0.1014982921,0.1474542198,0.0735848222,0.0335752448,0.1033907391,-0.3309335631,0.0576248528,-0.1837217286,-0.4323878318
12/1/1970,0.3234189081,0.5836601038,0.3063326049,0.3867674433,-0.0788732371,0.3852411803,-0.2774956809,2.2063519982,0.2068373669,0.3598327759,0.4898875709,0.3692650095,-0.0348630057,0.1821642507,1.5182258796,0.1455965988,0.4321465134,0.4152811186,-0.0311749675,-0.3399666741,0.1616751941,-0.36922541,6.0023447879,-0.0378259891,0.2742476849,0.7372654703,-0.1909137481,-0.022298838,0.0036225683,0.0716533608,0.3015361484,0.5685351671,-0.0663575261,0.1970761296,-0.3431908719,1.2257225839,0.2358067157,0.0705933824,-0.1543923782,-0.2313246758,0.1722206849,0.1427258976,0.3511158591,-0.0462576466,0.7422666804,0.1707135444,0.1035584888,-0.2448590251,0.4808746729,0.3685190907,0.3695119509
1/1/1971,-0.0704229116,2.3390214003,0.7152763911,-0.1744717208,-0.2137896211,0.2384020734,-0.4283486899,-0.9669079708,-0.446401718,0.5653688351,0.0916717883,-0.3193812324,0.1382836918,-0.4386184374,-0.217169757,-0.0302440725,0.0686382663,0.4056178122,0.238997602,0.4845884466,0.0323259482,0.072363893,0.2040816591,-0.1483718268,-0.1888386831,-0.415814964,0.0957543778,-0.1101208165,-0.1073227756,-0.6496412042,0.1859312069,0.2878843829,-0.0015044169,0.0392056591,0.1705418639,0.2030432243,0.3112079559,-0.4304626101,-0.1512427971,-0.1416808911,0.3731758708,0.3300494928,0.7437229993,0.5363826108,0.0450303241,-0.3862864198,-0.0434807341,0.154390911,0.0660797196,-0.0021641033,-0.1125455617
2/1/1971,0.1675386756,-0.4737508569,0.485736881,0.1813211222,0.0902959776,0.4817710024,-0.5134534878,1.4325012652,0.3960100971,0.7248370536,0.2519289464,0.1996959341,0.197782201,-0.2671513427,0.0666220773,-0.0999523798,-0.1132989999,-0.2186042426,0.1801209956,0.5846530729,-0.1131975151,-0.3821711349,-0.2487506742,-0.3413512576,0.0989438553,-0.0737059893,0.3842429163,0.2773854533,1.089316848,0.2256639572,-0.0421382395,0.1490096255,-0.1617568831,-0.0069702062,-0.0565383114,-0.4908663493,0.0098589393,1.0073357097,-0.3609887567,-0.4244611802,0.1386653644,0.3821846621,-0.6704577521,0.0617779273,0.7815934761,0.3855223524,0.0814766278,0.1315293934,-0.4055864333,-0.5536852588,-0.2636577955
3/1/1971,0.2790751748,-0.3757200058,0.755468519,0.273263526,-0.0714860021,0.2237518831,0.0532733756,-0.7625596865,-0.1570419816,0.7101151795,0.3463913531,0.6738135213,0.2131628004,-0.2837434888,0.1471295637,0.1755088026,0.0564799446,-0.2152415796,0.4947245504,-0.4489123128,-0.0335212098,0.1195539115,-0.0016219098,0.115515602,0.3919062245,-0.7370015733,0.4140784674,0.1286787254,-0.4127763882,0.168530367,-0.2390654274,0.728998241,-0.2698546879,0.1921865095,0.0819461498,0.1565686192,0.2452983681,-0.1963154019,-0.1836698978,0.2282708299,0.1853744442,0.0850979285,0.176964118,0.2205912968,-0.1138620627,0.0846347605,0.4045419915,-0.0873104802,0.1417679122,0.2259614402,-0.0826591169
4/1/1971,0.2482845971,0.4250054244,0.5527907664,0.7289618511,0.1490462844,0.6740909504,-0.1995031596,1.3669918747,0.5606706303,0.787188263,0.5931641569,0.2590623387,0.4213019938,0.5088008587,0.7032850941,0.4559250718,0.8391447666,0.5542290729,0.5469794513,-0.4783023624,0.6567953038,0.1129069143,0.1810707914,0.3745555428,0.9671904868,1.0354015967,-0.1297053855,0.2396806078,0.4287841788,0.3186242099,-0.3815372963,0.8590609786,-0.2309186641,0.2588964135,0.4841148565,0.2616113183,0.464939604,0.6140383905,0.2144597339,0.0032159632,0.7079644467,0.1595810713,0.7420132887,0.1138653685,0.6250007186,0.2301914108,0.9993962793,0.3719392649,0.7621532376,0.5169504442,0.8836644703
5/1/1971,0.0680993236,0.6059165793,0.7891302091,0.4827186443,0.0382550586,0.4108337479,-0.0951955729,0.157227113,-0.0663703751,0.6815706421,0.3881198619,0.1591693205,0.5010212281,-0.0314080347,-0.1170433229,0.1528862282,0.2044273138,0.0348000794,0.3241760499,-0.1330776919,0.3040081153,-0.1941564804,0.338464281,0.4934051943,-0.0384166298,-0.0436642112,0.224181044,0.2881207023,0.1487049472,0.2354490527,0.4059535706,0.4070176286,0.0500421033,0.3658051386,0.5175944525,0.1368040345,0.1691571731,0.4994838131,-0.2303222459,0.1815478629,-0.1112406865,-0.1056023362,-0.0548036188,0.2120140892,0.306550795,0.0366677008,0.1746523301,-0.3678073761,-0.0968418829,0.3559343365,0.037872814
6/1/1971,0.1239718852,0.7664570034,0.8543310522,0.4787208953,0.1644725311,-0.1709707007,-0.1865405759,0.2908299001,0.3742616555,0.7369349446,0.1985927003,0.0951917693,1.103699385,0.1021739451,0.0387402127,0.0650250441,-0.0395444152,-0.0885109049,0.3713947972,-0.1990243337,0.1675495223,-0.2743725083,0.1143971952,-0.0517438177,-0.2514377075,-0.1029477378,0.9237700256,-0.0807316683,0.0779981183,-0.1814060828,-0.0314864665,0.6084389826,-0.144773557,0.0662706905,-0.456728893,-0.2909008214,0.0934294589,0.125267887,-0.4996258911,0.2558648524,0.1707531456,-0.164561245,0.2383189788,0.1247766287,0.5055777725,-0.2615383042,0.2650534469,0.1624562718,-0.5291293979,-0.3610007385,0.4948689924
7/1/1971,0.2351424536,1.3940868307,-0.1457129685,0.8847909086,0.4606880924,0.6571124186,0.2903266116,0.2196284399,1.3344175839,1.1550891357,0.4428781502,0.5144183929,1.2201495332,0.1787326081,0.2006205851,0.0456560954,0.7553500315,0.116059947,0.3502885683,-0.1417481599,0.5176275464,-0.0945454236,-0.9522490838,0.2821242375,1.1589300611,1.0307242614,-1.6491232314,-0.2828497214,0.8940714686,0.8522267814,0.2914789097,0.4115077112,0.0409813103,0.4276102491,-0.0602493747,-0.0784459989,0.5008137836,0.505516687,0.4357088818,0.0927418882,0.414089234,0.5382750964,0.3355347355,0.5385581804,-0.9673652198,0.5321397811,0.5538109906,-0.0170211672,1.4423251359,0.2333499963,0.691069862
